[Header],
System,TOC-L syringe sparge,
S/W Version,1.00,
User,apaters1,
Date/Time,12/1/2022 10:35:38 AM,

[System],
Instrument Options,TOC/ASI/IC Unit/TN/Sparge Kit/,
Catalyst,Saline,
Cell Length,long,

[Data],
Type,Anal.,Sample Name,Sample ID,Origin,Cal. Curve,Manual Dilution,Notes,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Conc.,Result,SD Area,CV Area,Excluded,Inj. Vol.,
Unknown,NPOC/TN,138,138,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 5:03:11 PM,1,1,TN,3.240,1.079,NPOC:9.693mg/L TN:1.010mg/L,0.03844,1.52,1,50,
Unknown,NPOC/TN,138,138,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 5:07:46 PM,1,2,TN,2.532,1.011,NPOC:9.693mg/L TN:1.010mg/L,0.03844,1.52,0,50,
Unknown,NPOC/TN,138,138,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 5:12:06 PM,1,3,TN,2.560,1.013,NPOC:9.693mg/L TN:1.010mg/L,0.03844,1.52,0,50,
Unknown,NPOC/TN,138,138,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 5:16:24 PM,1,4,TN,2.484,1.006,NPOC:9.693mg/L TN:1.010mg/L,0.03844,1.52,0,50,
Unknown,NPOC/TN,146,146,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 5:25:13 PM,1,1,NPOC,33.80,6.947,NPOC:7.242mg/L TN:2.627mg/L,0.3443,0.98,1,50,
Unknown,NPOC/TN,146,146,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 5:29:37 PM,1,2,NPOC,35.45,7.294,NPOC:7.242mg/L TN:2.627mg/L,0.3443,0.98,0,50,
Unknown,NPOC/TN,146,146,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 5:33:56 PM,1,3,NPOC,34.81,7.159,NPOC:7.242mg/L TN:2.627mg/L,0.3443,0.98,0,50,
Unknown,NPOC/TN,146,146,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 5:38:15 PM,1,4,NPOC,35.35,7.273,NPOC:7.242mg/L TN:2.627mg/L,0.3443,0.98,0,50,
Unknown,NPOC/TN,146,146,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 5:25:13 PM,1,1,TN,19.54,2.642,NPOC:7.242mg/L TN:2.627mg/L,0.2485,1.28,0,50,
Unknown,NPOC/TN,146,146,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 5:29:37 PM,1,2,TN,19.52,2.640,NPOC:7.242mg/L TN:2.627mg/L,0.2485,1.28,0,50,
Unknown,NPOC/TN,146,146,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 5:33:56 PM,1,3,TN,19.10,2.600,NPOC:7.242mg/L TN:2.627mg/L,0.2485,1.28,0,50,
Unknown,NPOC/TN,112,112,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 5:47:52 PM,1,1,NPOC,57.93,12.01,NPOC:12.67mg/L TN:73.97mg/L,0.6865,1.12,1,50,
Unknown,NPOC/TN,112,112,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 5:53:02 PM,1,2,NPOC,60.88,12.63,NPOC:12.67mg/L TN:73.97mg/L,0.6865,1.12,0,50,
Unknown,NPOC/TN,112,112,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 5:58:10 PM,1,3,NPOC,60.51,12.55,NPOC:12.67mg/L TN:73.97mg/L,0.6865,1.12,0,50,
Unknown,NPOC/TN,112,112,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 6:02:34 PM,1,4,NPOC,61.84,12.83,NPOC:12.67mg/L TN:73.97mg/L,0.6865,1.12,0,50,
Unknown,NPOC/TN,112,112,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 5:47:52 PM,1,1,TN,751.3,72.82,NPOC:12.67mg/L TN:73.97mg/L,10.41,1.36,0,50,
Unknown,NPOC/TN,112,112,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 5:53:02 PM,1,2,TN,769.9,74.60,NPOC:12.67mg/L TN:73.97mg/L,10.41,1.36,0,50,
Unknown,NPOC/TN,112,112,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 5:58:10 PM,1,3,TN,768.7,74.49,NPOC:12.67mg/L TN:73.97mg/L,10.41,1.36,0,50,
Unknown,NPOC/TN,122,122,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 6:11:22 PM,1,1,NPOC,38.93,8.024,NPOC:8.098mg/L TN:2.180mg/L,0.4801,1.22,0,50,
Unknown,NPOC/TN,122,122,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 6:15:38 PM,1,2,NPOC,39.09,8.058,NPOC:8.098mg/L TN:2.180mg/L,0.4801,1.22,0,50,
Unknown,NPOC/TN,122,122,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 6:20:11 PM,1,3,NPOC,39.83,8.213,NPOC:8.098mg/L TN:2.180mg/L,0.4801,1.22,0,50,
Unknown,NPOC/TN,122,122,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 6:11:22 PM,1,1,TN,15.65,2.269,NPOC:8.098mg/L TN:2.180mg/L,0.8031,5.45,0,50,
Unknown,NPOC/TN,122,122,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 6:15:38 PM,1,2,TN,14.34,2.143,NPOC:8.098mg/L TN:2.180mg/L,0.8031,5.45,0,50,
Unknown,NPOC/TN,122,122,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 6:20:11 PM,1,3,TN,14.19,2.129,NPOC:8.098mg/L TN:2.180mg/L,0.8031,5.45,0,50,
Unknown,NPOC/TN,122,122,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 6:26:30 PM,1,4,TN,0.2473,0.7917,NPOC:8.098mg/L TN:2.180mg/L,0.8031,5.45,1,50,
Unknown,NPOC/TN,152,152,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 6:35:10 PM,1,1,NPOC,36.05,7.420,NPOC:7.977mg/L TN:2.043mg/L,0.2011,0.52,1,50,
Unknown,NPOC/TN,152,152,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 6:39:27 PM,1,2,NPOC,38.48,7.930,NPOC:7.977mg/L TN:2.043mg/L,0.2011,0.52,0,50,
Unknown,NPOC/TN,152,152,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 6:43:45 PM,1,3,NPOC,38.76,7.989,NPOC:7.977mg/L TN:2.043mg/L,0.2011,0.52,0,50,
Unknown,NPOC/TN,152,152,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 6:48:16 PM,1,4,NPOC,38.87,8.012,NPOC:7.977mg/L TN:2.043mg/L,0.2011,0.52,0,50,
Unknown,NPOC/TN,152,152,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 6:35:10 PM,1,1,TN,13.28,2.042,NPOC:7.977mg/L TN:2.043mg/L,0.08185,0.62,0,50,
Unknown,NPOC/TN,152,152,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 6:39:27 PM,1,2,TN,13.23,2.037,NPOC:7.977mg/L TN:2.043mg/L,0.08185,0.62,0,50,
Unknown,NPOC/TN,152,152,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 6:43:45 PM,1,3,TN,14.08,2.118,NPOC:7.977mg/L TN:2.043mg/L,0.08185,0.62,1,50,
Unknown,NPOC/TN,152,152,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 6:48:16 PM,1,4,TN,13.39,2.052,NPOC:7.977mg/L TN:2.043mg/L,0.08185,0.62,0,50,
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 6:57:03 PM,1,1,NPOC,67.16,13.95,NPOC:14.40mg/L TN:1.401mg/L,0.6010,0.87,1,50,
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 7:01:23 PM,1,2,NPOC,69.90,14.53,NPOC:14.40mg/L TN:1.401mg/L,0.6010,0.87,0,50,
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 7:05:40 PM,1,3,NPOC,68.70,14.27,NPOC:14.40mg/L TN:1.401mg/L,0.6010,0.87,0,50,
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 7:09:57 PM,1,4,NPOC,69.36,14.41,NPOC:14.40mg/L TN:1.401mg/L,0.6010,0.87,0,50,
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 6:57:03 PM,1,1,TN,6.540,1.395,NPOC:14.40mg/L TN:1.401mg/L,0.05823,0.88,0,50,
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:01:23 PM,1,2,TN,6.902,1.430,NPOC:14.40mg/L TN:1.401mg/L,0.05823,0.88,1,50,
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:05:40 PM,1,3,TN,6.607,1.402,NPOC:14.40mg/L TN:1.401mg/L,0.05823,0.88,0,50,
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:09:57 PM,1,4,TN,6.656,1.406,NPOC:14.40mg/L TN:1.401mg/L,0.05823,0.88,0,50,
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 7:18:51 PM,1,1,NPOC,59.52,12.35,NPOC:12.52mg/L TN:1.538mg/L,0.7145,1.18,0,50,
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 7:23:08 PM,1,2,NPOC,60.86,12.63,NPOC:12.52mg/L TN:1.538mg/L,0.7145,1.18,0,50,
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 7:27:50 PM,1,3,NPOC,60.62,12.58,NPOC:12.52mg/L TN:1.538mg/L,0.7145,1.18,0,50,
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:18:51 PM,1,1,TN,7.665,1.503,NPOC:12.52mg/L TN:1.538mg/L,0.4639,5.77,0,50,
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:23:08 PM,1,2,TN,7.883,1.524,NPOC:12.52mg/L TN:1.538mg/L,0.4639,5.77,0,50,
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:27:50 PM,1,3,TN,8.555,1.588,NPOC:12.52mg/L TN:1.538mg/L,0.4639,5.77,0,50,
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:34:09 PM,1,4,TN,0.000,0.7679,NPOC:12.52mg/L TN:1.538mg/L,0.4639,5.77,1,50,
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 7:42:50 PM,1,1,NPOC,18.93,3.825,NPOC:3.841mg/L TN:1.476mg/L,0.3164,1.67,0,50,
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 7:47:07 PM,1,2,NPOC,18.73,3.783,NPOC:3.841mg/L TN:1.476mg/L,0.3164,1.67,0,50,
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 7:51:25 PM,1,3,NPOC,19.35,3.913,NPOC:3.841mg/L TN:1.476mg/L,0.3164,1.67,0,50,
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:42:50 PM,1,1,TN,7.294,1.467,NPOC:3.841mg/L TN:1.476mg/L,0.2093,2.84,0,50,
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:47:07 PM,1,2,TN,7.225,1.461,NPOC:3.841mg/L TN:1.476mg/L,0.2093,2.84,0,50,
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:51:25 PM,1,3,TN,7.617,1.498,NPOC:3.841mg/L TN:1.476mg/L,0.2093,2.84,0,50,
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 7:58:03 PM,1,4,TN,0.06110,0.7738,NPOC:3.841mg/L TN:1.476mg/L,0.2093,2.84,1,50,
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 8:06:44 PM,1,1,NPOC,47.20,9.761,NPOC:10.21mg/L TN:2.356mg/L,0.5051,1.02,1,50,
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 8:11:22 PM,1,2,NPOC,49.82,10.31,NPOC:10.21mg/L TN:2.356mg/L,0.5051,1.02,0,50,
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 8:15:39 PM,1,3,NPOC,49.33,10.21,NPOC:10.21mg/L TN:2.356mg/L,0.5051,1.02,0,50,
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 8:19:56 PM,1,4,NPOC,48.81,10.10,NPOC:10.21mg/L TN:2.356mg/L,0.5051,1.02,0,50,
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 8:06:44 PM,1,1,TN,15.77,2.280,NPOC:10.21mg/L TN:2.356mg/L,0.2281,1.38,1,50,
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 8:11:22 PM,1,2,TN,16.82,2.381,NPOC:10.21mg/L TN:2.356mg/L,0.2281,1.38,0,50,
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 8:15:39 PM,1,3,TN,16.43,2.344,NPOC:10.21mg/L TN:2.356mg/L,0.2281,1.38,0,50,
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 8:19:56 PM,1,4,TN,16.42,2.343,NPOC:10.21mg/L TN:2.356mg/L,0.2281,1.38,0,50,
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 8:28:44 PM,1,1,NPOC,83.90,17.47,NPOC:18.14mg/L TN:1.312mg/L,1.226,1.41,1,50,
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 8:33:17 PM,1,2,NPOC,88.51,18.43,NPOC:18.14mg/L TN:1.312mg/L,1.226,1.41,0,50,
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 8:37:36 PM,1,3,NPOC,86.59,18.03,NPOC:18.14mg/L TN:1.312mg/L,1.226,1.41,0,50,
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 8:41:54 PM,1,4,NPOC,86.23,17.95,NPOC:18.14mg/L TN:1.312mg/L,1.226,1.41,0,50,
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 8:28:44 PM,1,1,TN,5.692,1.314,NPOC:18.14mg/L TN:1.312mg/L,0.04531,0.80,0,50,
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 8:33:17 PM,1,2,TN,5.702,1.315,NPOC:18.14mg/L TN:1.312mg/L,0.04531,0.80,0,50,
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 8:37:36 PM,1,3,TN,5.437,1.289,NPOC:18.14mg/L TN:1.312mg/L,0.04531,0.80,1,50,
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/29/2022 8:41:54 PM,1,4,TN,5.619,1.307,NPOC:18.14mg/L TN:1.312mg/L,0.04531,0.80,0,50,
Unknown,NPOC/TN,83,83,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/29/2022 8:50:43 PM,1,1,NPOC,57.40,11.90,NPOC:12.40mg/L TN:1.276mg/L,0.5727,0.96,1,50,
