Type,Anal.,Sample Name,Sample ID,Origin,Cal. Curve,Manual Dilution,Notes,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Conc.,Result,SD Area,CV Area,Excluded,inj_vol
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 19:01,1,2,NPOC,69.9,14.53,NPOC:14.40mg/L TN:1.401mg/L,0.601,0.87,0,50
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 19:05,1,3,NPOC,68.7,14.27,NPOC:14.40mg/L TN:1.401mg/L,0.601,0.87,0,50
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 19:09,1,4,NPOC,69.36,14.41,NPOC:14.40mg/L TN:1.401mg/L,0.601,0.87,0,50
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 18:57,1,1,TN,6.54,1.395,NPOC:14.40mg/L TN:1.401mg/L,0.05823,0.88,0,50
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:01,1,2,TN,6.902,1.43,NPOC:14.40mg/L TN:1.401mg/L,0.05823,0.88,1,50
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:05,1,3,TN,6.607,1.402,NPOC:14.40mg/L TN:1.401mg/L,0.05823,0.88,0,50
Unknown,NPOC/TN,117,117,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:09,1,4,TN,6.656,1.406,NPOC:14.40mg/L TN:1.401mg/L,0.05823,0.88,0,50
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 19:18,1,1,NPOC,59.52,12.35,NPOC:12.52mg/L TN:1.538mg/L,0.7145,1.18,0,50
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 19:23,1,2,NPOC,60.86,12.63,NPOC:12.52mg/L TN:1.538mg/L,0.7145,1.18,0,50
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 19:27,1,3,NPOC,60.62,12.58,NPOC:12.52mg/L TN:1.538mg/L,0.7145,1.18,0,50
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:18,1,1,TN,7.665,1.503,NPOC:12.52mg/L TN:1.538mg/L,0.4639,5.77,0,50
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:23,1,2,TN,7.883,1.524,NPOC:12.52mg/L TN:1.538mg/L,0.4639,5.77,0,50
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:27,1,3,TN,8.555,1.588,NPOC:12.52mg/L TN:1.538mg/L,0.4639,5.77,0,50
Unknown,NPOC/TN,116,116,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:34,1,4,TN,0,0.7679,NPOC:12.52mg/L TN:1.538mg/L,0.4639,5.77,1,50
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 19:42,1,1,NPOC,18.93,3.825,NPOC:3.841mg/L TN:1.476mg/L,0.3164,1.67,0,50
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 19:47,1,2,NPOC,18.73,3.783,NPOC:3.841mg/L TN:1.476mg/L,0.3164,1.67,0,50
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 19:51,1,3,NPOC,19.35,3.913,NPOC:3.841mg/L TN:1.476mg/L,0.3164,1.67,0,50
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:42,1,1,TN,7.294,1.467,NPOC:3.841mg/L TN:1.476mg/L,0.2093,2.84,0,50
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:47,1,2,TN,7.225,1.461,NPOC:3.841mg/L TN:1.476mg/L,0.2093,2.84,0,50
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:51,1,3,TN,7.617,1.498,NPOC:3.841mg/L TN:1.476mg/L,0.2093,2.84,0,50
Unknown,NPOC/TN,95,95,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 19:58,1,4,TN,0.0611,0.7738,NPOC:3.841mg/L TN:1.476mg/L,0.2093,2.84,1,50
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:06,1,1,NPOC,47.2,9.761,NPOC:10.21mg/L TN:2.356mg/L,0.5051,1.02,1,50
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:11,1,2,NPOC,49.82,10.31,NPOC:10.21mg/L TN:2.356mg/L,0.5051,1.02,0,50
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:15,1,3,NPOC,49.33,10.21,NPOC:10.21mg/L TN:2.356mg/L,0.5051,1.02,0,50
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:19,1,4,NPOC,48.81,10.1,NPOC:10.21mg/L TN:2.356mg/L,0.5051,1.02,0,50
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:06,1,1,TN,15.77,2.28,NPOC:10.21mg/L TN:2.356mg/L,0.2281,1.38,1,50
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:11,1,2,TN,16.82,2.381,NPOC:10.21mg/L TN:2.356mg/L,0.2281,1.38,0,50
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:15,1,3,TN,16.43,2.344,NPOC:10.21mg/L TN:2.356mg/L,0.2281,1.38,0,50
Unknown,NPOC/TN,92,92,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:19,1,4,TN,16.42,2.343,NPOC:10.21mg/L TN:2.356mg/L,0.2281,1.38,0,50
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:28,1,1,NPOC,83.9,17.47,NPOC:18.14mg/L TN:1.312mg/L,1.226,1.41,1,50
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:33,1,2,NPOC,88.51,18.43,NPOC:18.14mg/L TN:1.312mg/L,1.226,1.41,0,50
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:37,1,3,NPOC,86.59,18.03,NPOC:18.14mg/L TN:1.312mg/L,1.226,1.41,0,50
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:41,1,4,NPOC,86.23,17.95,NPOC:18.14mg/L TN:1.312mg/L,1.226,1.41,0,50
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:28,1,1,TN,5.692,1.314,NPOC:18.14mg/L TN:1.312mg/L,0.04531,0.8,0,50
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:33,1,2,TN,5.702,1.315,NPOC:18.14mg/L TN:1.312mg/L,0.04531,0.8,0,50
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:37,1,3,TN,5.437,1.289,NPOC:18.14mg/L TN:1.312mg/L,0.04531,0.8,1,50
Unknown,NPOC/TN,66,66,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:41,1,4,TN,5.619,1.307,NPOC:18.14mg/L TN:1.312mg/L,0.04531,0.8,0,50
Unknown,NPOC/TN,83,83,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:50,1,1,NPOC,57.4,11.9,NPOC:12.40mg/L TN:1.276mg/L,0.5727,0.96,1,50
Unknown,NPOC/TN,83,83,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:55,1,2,NPOC,60.25,12.5,NPOC:12.40mg/L TN:1.276mg/L,0.5727,0.96,0,50
Unknown,NPOC/TN,83,83,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 20:59,1,3,NPOC,59.14,12.27,NPOC:12.40mg/L TN:1.276mg/L,0.5727,0.96,0,50
Unknown,NPOC/TN,83,83,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 21:03,1,4,NPOC,59.94,12.44,NPOC:12.40mg/L TN:1.276mg/L,0.5727,0.96,0,50
Unknown,NPOC/TN,83,83,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:50,1,1,TN,5.209,1.267,NPOC:12.40mg/L TN:1.276mg/L,0.09303,1.76,0,50
Unknown,NPOC/TN,83,83,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:55,1,2,TN,5.395,1.285,NPOC:12.40mg/L TN:1.276mg/L,0.09303,1.76,0,50
Unknown,NPOC/TN,83,83,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 20:59,1,3,TN,5.298,1.276,NPOC:12.40mg/L TN:1.276mg/L,0.09303,1.76,0,50
Unknown,NPOC/TN,54,54,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 21:12,1,1,NPOC,48.06,9.941,NPOC:10.01mg/L TN:1.261mg/L,0.429,0.89,0,50
Unknown,NPOC/TN,54,54,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 21:17,1,2,NPOC,48.22,9.975,NPOC:10.01mg/L TN:1.261mg/L,0.429,0.89,0,50
Unknown,NPOC/TN,54,54,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 21:21,1,3,NPOC,48.87,10.11,NPOC:10.01mg/L TN:1.261mg/L,0.429,0.89,0,50
Unknown,NPOC/TN,54,54,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 21:12,1,1,TN,4.781,1.226,NPOC:10.01mg/L TN:1.261mg/L,0.8435,16.41,0,50
Unknown,NPOC/TN,54,54,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 21:17,1,2,TN,4.536,1.203,NPOC:10.01mg/L TN:1.261mg/L,0.8435,16.41,0,50
Unknown,NPOC/TN,54,54,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 21:21,1,3,TN,6.104,1.353,NPOC:10.01mg/L TN:1.261mg/L,0.8435,16.41,0,50
Unknown,NPOC/TN,54,54,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 21:27,1,4,TN,0,0.7679,NPOC:10.01mg/L TN:1.261mg/L,0.8435,16.41,1,50
Unknown,NPOC/TN,62,62,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 21:36,1,1,NPOC,44.63,9.221,NPOC:9.304mg/L TN:1.340mg/L,0.4956,1.1,0,50
Unknown,NPOC/TN,62,62,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 21:41,1,2,NPOC,44.86,9.269,NPOC:9.304mg/L TN:1.340mg/L,0.4956,1.1,0,50
Unknown,NPOC/TN,62,62,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 21:45,1,3,NPOC,45.58,9.42,NPOC:9.304mg/L TN:1.340mg/L,0.4956,1.1,0,50
Unknown,NPOC/TN,62,62,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 21:36,1,1,TN,5.721,1.317,NPOC:9.304mg/L TN:1.340mg/L,0.2283,3.82,0,50
Unknown,NPOC/TN,62,62,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 21:41,1,2,TN,6.17,1.36,NPOC:9.304mg/L TN:1.340mg/L,0.2283,3.82,0,50
Unknown,NPOC/TN,62,62,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 21:45,1,3,TN,6.017,1.345,NPOC:9.304mg/L TN:1.340mg/L,0.2283,3.82,0,50
Unknown,NPOC/TN,62,62,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 21:52,1,4,TN,0.0017,0.7681,NPOC:9.304mg/L TN:1.340mg/L,0.2283,3.82,1,50
Unknown,NPOC/TN,100,100,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 22:01,1,1,NPOC,84.31,17.55,NPOC:17.87mg/L TN:1.274mg/L,1.593,1.86,0,50
Unknown,NPOC/TN,100,100,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 22:05,1,2,NPOC,85.62,17.83,NPOC:17.87mg/L TN:1.274mg/L,1.593,1.86,0,50
Unknown,NPOC/TN,100,100,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 22:09,1,3,NPOC,87.48,18.22,NPOC:17.87mg/L TN:1.274mg/L,1.593,1.86,0,50
Unknown,NPOC/TN,100,100,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 22:01,1,1,TN,6.094,1.352,NPOC:17.87mg/L TN:1.274mg/L,0.7446,14.1,0,50
Unknown,NPOC/TN,100,100,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 22:05,1,2,TN,4.632,1.212,NPOC:17.87mg/L TN:1.274mg/L,0.7446,14.1,0,50
Unknown,NPOC/TN,100,100,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 22:09,1,3,TN,5.118,1.259,NPOC:17.87mg/L TN:1.274mg/L,0.7446,14.1,0,50
Unknown,NPOC/TN,100,100,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 22:16,1,4,TN,0.2928,0.796,NPOC:17.87mg/L TN:1.274mg/L,0.7446,14.1,1,50
Unknown,NPOC/TN,119,119,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 22:24,1,1,NPOC,62.56,12.99,NPOC:13.23mg/L TN:1.196mg/L,1.066,1.67,0,50
Unknown,NPOC/TN,119,119,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 22:29,1,2,NPOC,64.65,13.42,NPOC:13.23mg/L TN:1.196mg/L,1.066,1.67,0,50
Unknown,NPOC/TN,119,119,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 22:33,1,3,NPOC,63.97,13.28,NPOC:13.23mg/L TN:1.196mg/L,1.066,1.67,0,50
Unknown,NPOC/TN,119,119,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 22:24,1,1,TN,4.257,1.176,NPOC:13.23mg/L TN:1.196mg/L,0.2262,5.07,0,50
Unknown,NPOC/TN,119,119,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 22:29,1,2,TN,4.426,1.192,NPOC:13.23mg/L TN:1.196mg/L,0.2262,5.07,0,50
Unknown,NPOC/TN,119,119,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 22:33,1,3,TN,4.705,1.219,NPOC:13.23mg/L TN:1.196mg/L,0.2262,5.07,0,50
Unknown,NPOC/TN,119,119,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 22:39,1,4,TN,0.0607,0.7738,NPOC:13.23mg/L TN:1.196mg/L,0.2262,5.07,1,50
Unknown,NPOC/TN,123,123,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 22:48,1,1,NPOC,44.86,9.269,NPOC:9.150mg/L TN:1.460mg/L,0.5463,1.23,0,50
Unknown,NPOC/TN,123,123,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 22:52,1,2,NPOC,43.77,9.04,NPOC:9.150mg/L TN:1.460mg/L,0.5463,1.23,0,50
Unknown,NPOC/TN,123,123,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/29/2022 22:57,1,3,NPOC,44.25,9.141,NPOC:9.150mg/L TN:1.460mg/L,0.5463,1.23,0,50
Unknown,NPOC/TN,123,123,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/29/2022 22:48,1,1,TN,6.964,1.436,NPOC:9.150mg/L TN:1.460mg/L,0.2472,3.42,0,50
