"","X","ID","Area","Site","Plot","Sample","date","Betterdate","ICP","concentration","month","area_site"
"1472",1265,159,"East","Dry","3","Aug-7","8-7-2021","2021-08-07","aluminum",0.63,"august","East-Dry"
"1473",1273,160,"East","Mesic","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.457,"august","East-Mesic"
"1474",1281,161,"East","Mesic","2","Aug-7","8-7-2021","2021-08-07","aluminum",0.718,"august","East-Mesic"
"1475",1289,162,"East","Mesic","3","Aug-7","8-7-2021","2021-08-07","aluminum",0.475,"august","East-Mesic"
"1476",1297,163,"East","Hydric","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.342,"august","East-Hydric"
"1477",1305,164,"East","Hydric","2","Aug-7","8-7-2021","2021-08-07","aluminum",0.444,"august","East-Hydric"
"1478",1313,165,"East","Hydric","3","Aug-7","8-7-2021","2021-08-07","aluminum",0.678,"august","East-Hydric"
"1479",1393,175,"West","Dry","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.081,"august","West-Dry"
"1480",1401,176,"West","Dry","2","Aug-7","8-7-2021","2021-08-07","aluminum",0.138,"august","West-Dry"
"1481",1409,177,"West","Dry","3","Aug-7","8-7-2021","2021-08-07","aluminum",0.103,"august","West-Dry"
"1482",1417,178,"West","Mesic","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.073,"august","West-Mesic"
"1483",1425,179,"West","Mesic","2","Aug-7","8-7-2021","2021-08-07","aluminum",0.116,"august","West-Mesic"
"1484",1433,180,"West","Mesic","3","Aug-7","8-7-2021","2021-08-07","aluminum",0.069,"august","West-Mesic"
"1485",1441,181,"West","Hydric","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.074,"august","West-Hydric"
"1486",1449,182,"West","Hydric","2","Aug-7","8-7-2021","2021-08-07","aluminum",0.122,"august","West-Hydric"
"1487",1545,194,"East","Mesic","1","Aug-10","8-10-2021","2021-08-10","aluminum",0.402,"august","East-Mesic"
"1488",1553,195,"East","Hydric","1","Aug-10","8-10-2021","2021-08-10","aluminum",0.358,"august","East-Hydric"
"1489",1561,196,"East","Hydric","2","Aug-10","8-10-2021","2021-08-10","aluminum",0.58,"august","East-Hydric"
"1490",1569,197,"East","Hydric","3","Aug-10","8-10-2021","2021-08-10","aluminum",0.683,"august","East-Hydric"
"1491",1649,207,"West","Dry","1","Aug-10","8-10-2021","2021-08-10","aluminum",0.099,"august","West-Dry"
"1492",1657,208,"West","Dry","2","Aug-10","8-10-2021","2021-08-10","aluminum",0.131,"august","West-Dry"
"1493",1665,209,"West","Mesic","1","Aug-10","8-10-2021","2021-08-10","aluminum",0.164,"august","West-Mesic"
"1494",1673,210,"West","Mesic","2","Aug-10","8-10-2021","2021-08-10","aluminum",0.259,"august","West-Mesic"
"1495",1681,211,"West","Mesic","3","Aug-10","8-10-2021","2021-08-10","aluminum",0.085,"august","West-Mesic"
"1496",1689,212,"West","Hydric","1","Aug-10","8-10-2021","2021-08-10","aluminum",0.062,"august","West-Hydric"
"1497",1697,213,"West","Hydric","2","Aug-10","8-10-2021","2021-08-10","aluminum",0.05,"august","West-Hydric"
"1498",1705,214,"West","Hydric","3","Aug-10","8-10-2021","2021-08-10","aluminum",0.198,"august","West-Hydric"
"1499",1825,4,"East","Dry","1","Jun-24","6-24-2021","2021-06-24","aluminum",0.1,"june","East-Dry"
"1500",1881,11,"East","Mesic","2","Jun-24","6-24-2021","2021-06-24","aluminum",0.29,"june","East-Mesic"
"1501",1889,12,"East","Mesic","3","Jun-24","6-24-2021","2021-06-24","aluminum",0.43,"june","East-Mesic"
"1502",1897,13,"East","Hydric","1","Jun-24","6-24-2021","2021-06-24","aluminum",0.41,"june","East-Hydric"
"1503",1905,14,"East","Hydric","2","Jun-24","6-24-2021","2021-06-24","aluminum",0.39,"june","East-Hydric"
"1504",1913,15,"East","Hydric","1","Jun-28","6-28-2021","2021-06-28","aluminum",0.48,"june","East-Hydric"
"1505",1921,16,"East","Hydric","2","Jun-28","6-28-2021","2021-06-28","aluminum",0.61,"june","East-Hydric"
"1506",1929,17,"East","Hydric","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.48,"june","East-Hydric"
"1507",1937,18,"East","Mesic","1","Jun-28","6-28-2021","2021-06-28","aluminum",0.36,"june","East-Mesic"
"1508",1945,19,"East","Mesic","2","Jun-28","6-28-2021","2021-06-28","aluminum",0.36,"june","East-Mesic"
"1509",1953,20,"East","Mesic","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.35,"june","East-Mesic"
"1510",1961,21,"East","Dry","1","Jun-28","6-28-2021","2021-06-28","aluminum",0.21,"june","East-Dry"
"1511",1969,22,"East","Dry","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.43,"june","East-Dry"
"1512",2073,35,"West","Mesic","2","Jun-28","6-28-2021","2021-06-28","aluminum",0.09,"june","West-Mesic"
"1513",2081,36,"West","Mesic","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.08,"june","West-Mesic"
"1514",2089,37,"West","Dry","1","Jun-28","6-28-2021","2021-06-28","aluminum",0.08,"june","West-Dry"
"1515",2097,38,"West","Dry","2","Jun-28","6-28-2021","2021-06-28","aluminum",0.13,"june","West-Dry"
"1516",2105,39,"West","Dry","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.1,"june","West-Dry"
"1517",2113,40,"West","Hydric","1","Jun-28","6-28-2021","2021-06-28","aluminum",2.75,"june","West-Hydric"
"1518",2121,41,"West","Hydric","2","Jun-28","6-28-2021","2021-06-28","aluminum",0.05,"june","West-Hydric"
"1519",2129,42,"West","Hydric","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.05,"june","West-Hydric"
"1520",2161,46,"East","Hydric","1","Jul-6","7-6-2021","2021-07-06","aluminum",0.61,"july","East-Hydric"
"1521",2169,47,"East","Hydric","2","Jul-6","7-6-2021","2021-07-06","aluminum",0.62,"july","East-Hydric"
"1522",2177,48,"East","Hydric","3","Jul-6","7-6-2021","2021-07-06","aluminum",0.55,"july","East-Hydric"
"1523",2185,49,"East","Dry","1","Jul-6","7-6-2021","2021-07-06","aluminum",0.27,"july","East-Dry"
"1524",2193,50,"East","Dry","3","Jul-6","7-6-2021","2021-07-06","aluminum",0.46,"july","East-Dry"
"1525",2201,51,"East","Mesic","1","Jul-6","7-6-2021","2021-07-06","aluminum",0.46,"july","East-Mesic"
"1526",2209,52,"East","Mesic","2","Jul-6","7-6-2021","2021-07-06","aluminum",0.5,"july","East-Mesic"
"1527",2217,53,"East","Mesic","3","Jul-6","7-6-2021","2021-07-06","aluminum",0.42,"july","East-Mesic"
"1528",2313,65,"West","Dry","1","Jul-7","7-7-2021","2021-07-07","aluminum",0.09,"july","West-Dry"
"1529",2321,66,"West","Dry","3","Jul-7","7-7-2021","2021-07-07","aluminum",0.08,"july","West-Dry"
"1530",2329,67,"West","Mesic","1","Jul-7","7-7-2021","2021-07-07","aluminum",0.09,"july","West-Mesic"
"1531",2337,68,"West","Mesic","2","Jul-7","7-7-2021","2021-07-07","aluminum",0.57,"july","West-Mesic"
"1532",2345,69,"West","Mesic","3","Jul-7","7-7-2021","2021-07-07","aluminum",0.09,"july","West-Mesic"
"1533",2353,70,"West","Hydric","1","Jul-7","7-7-2021","2021-07-07","aluminum",0.1,"july","West-Hydric"
"1534",2369,72,"West","Hydric","3","Jul-7","7-7-2021","2021-07-07","aluminum",0.07,"july","West-Hydric"
"1535",2425,79,"East","Dry","1","Jul-14","7-14-2021","2021-07-14","aluminum",0.18,"july","East-Dry"
"1536",2433,80,"East","Dry","2","Jul-14","7-14-2021","2021-07-14","aluminum",0.62,"july","East-Dry"
"1537",2441,81,"East","Dry","3","Jul-14","7-14-2021","2021-07-14","aluminum",0.54,"july","East-Dry"
"1538",2449,82,"East","Mesic","1","Jul-14","7-14-2021","2021-07-14","aluminum",0.4,"july","East-Mesic"
"1539",2457,83,"East","Mesic","2","Jul-14","7-14-2021","2021-07-14","aluminum",0.43,"july","East-Mesic"
"1540",2465,84,"East","Mesic","3","Jul-14","7-14-2021","2021-07-14","aluminum",0.38,"july","East-Mesic"
"1541",2473,85,"East","Hydric","1","Jul-14","7-14-2021","2021-07-14","aluminum",0.44,"july","East-Hydric"
"1542",2481,86,"East","Hydric","2","Jul-14","7-14-2021","2021-07-14","aluminum",0.53,"july","East-Hydric"
"1543",2489,87,"East","Hydric","3","Jul-14","7-14-2021","2021-07-14","aluminum",0.48,"july","East-Hydric"
"1544",2601,101,"West","Dry","2","Jul-24","7-24-2021","2021-07-24","aluminum",0.11,"july","West-Dry"
"1545",2609,102,"West","Dry","3","Jul-24","7-24-2021","2021-07-24","aluminum",0.12,"july","West-Dry"
"1546",2617,103,"West","Mesic","1","Jul-24","7-24-2021","2021-07-24","aluminum",0.11,"july","West-Mesic"
"1547",2625,104,"West","Mesic","2","Jul-24","7-24-2021","2021-07-24","aluminum",0.12,"july","West-Mesic"
"1548",2633,105,"West","Mesic","3","Jul-24","7-24-2021","2021-07-24","aluminum",0.08,"july","West-Mesic"
"1549",2641,106,"West","Hydric","1","Jul-24","7-24-2021","2021-07-24","aluminum",0.09,"july","West-Hydric"
"1550",2649,107,"West","Hydric","2","Jul-24","7-24-2021","2021-07-24","aluminum",0.08,"july","West-Hydric"
"1551",2657,108,"West","Hydric","3","Jul-24","7-24-2021","2021-07-24","aluminum",0.09,"july","West-Hydric"
"1552",2713,115,"East","Dry","2","Jul-30","7-30-2021","2021-07-30","aluminum",0.43,"july","East-Dry"
"1553",2721,116,"East","Dry","3","Jul-30","7-30-2021","2021-07-30","aluminum",0.57,"july","East-Dry"
"1554",2729,117,"East","Mesic","1","Jul-30","7-30-2021","2021-07-30","aluminum",0.58,"july","East-Mesic"
"1555",2737,118,"East","Mesic","2","Jul-30","7-30-2021","2021-07-30","aluminum",0.49,"july","East-Mesic"
"1556",2745,119,"East","Mesic","3","Jul-30","7-30-2021","2021-07-30","aluminum",0.42,"july","East-Mesic"
"1557",2753,120,"East","Hydric","1","Jul-30","7-30-2021","2021-07-30","aluminum",0.38,"july","East-Hydric"
"1558",2761,121,"East","Hydric","2","Jul-30","7-30-2021","2021-07-30","aluminum",0.39,"july","East-Hydric"
"1559",2769,122,"East","Hydric","3","Jul-30","7-30-2021","2021-07-30","aluminum",0.46,"july","East-Hydric"
"1560",2873,135,"West","Dry","1","Jul-31","7-31-2021","2021-07-31","aluminum",0.05,"july","West-Dry"
"1561",2881,136,"West","Dry","2","Jul-31","7-31-2021","2021-07-31","aluminum",0.12,"july","West-Dry"
"1562",2889,137,"West","Dry","3","Jul-31","7-31-2021","2021-07-31","aluminum",0.07,"july","West-Dry"
"1563",2897,138,"West","Mesic","1","Jul-31","7-31-2021","2021-07-31","aluminum",0.05,"july","West-Mesic"
"1564",2905,139,"West","Mesic","2","Jul-31","7-31-2021","2021-07-31","aluminum",0.08,"july","West-Mesic"
"1565",2913,140,"West","Mesic","3","Jul-31","7-31-2021","2021-07-31","aluminum",0.08,"july","West-Mesic"
"1566",2921,141,"West","Hydric","1","Jul-31","7-31-2021","2021-07-31","aluminum",0.05,"july","West-Hydric"
"1567",2929,142,"West","Hydric","2","Jul-31","7-31-2021","2021-07-31","aluminum",0.06,"july","West-Hydric"
"1568",2937,143,"West","Hydric","3","Jul-31","7-31-2021","2021-07-31","aluminum",0.06,"july","West-Hydric"
"1569",3057,158,"East","Dry","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.22,"august","East-Dry"
"1570",3065,159,"East","Dry","3","Aug-7","8-7-2021","2021-08-07","aluminum",0.63,"august","East-Dry"
"1571",3073,160,"East","Mesic","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.46,"august","East-Mesic"
"1572",3081,161,"East","Mesic","2","Aug-7","8-7-2021","2021-08-07","aluminum",0.72,"august","East-Mesic"
"1573",3089,162,"East","Mesic","3","Aug-7","8-7-2021","2021-08-07","aluminum",0.48,"august","East-Mesic"
"1574",3097,163,"East","Hydric","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.34,"august","East-Hydric"
"1575",3105,164,"East","Hydric","2","Aug-7","8-7-2021","2021-08-07","aluminum",0.44,"august","East-Hydric"
"1576",3113,165,"East","Hydric","3","Aug-7","8-7-2021","2021-08-07","aluminum",0.68,"august","East-Hydric"
"1577",3193,175,"West","Dry","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.08,"august","West-Dry"
"1578",3201,176,"West","Dry","2","Aug-7","8-7-2021","2021-08-07","aluminum",0.14,"august","West-Dry"
"1579",3209,177,"West","Dry","3","Aug-7","8-7-2021","2021-08-07","aluminum",0.1,"august","West-Dry"
"1580",3217,178,"West","Mesic","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.07,"august","West-Mesic"
"1581",3225,179,"West","Mesic","2","Aug-7","8-7-2021","2021-08-07","aluminum",0.12,"august","West-Mesic"
"1582",3233,180,"West","Mesic","3","Aug-7","8-7-2021","2021-08-07","aluminum",0.07,"august","West-Mesic"
"1583",3241,181,"West","Hydric","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.07,"august","West-Hydric"
"1584",3249,182,"West","Hydric","2","Aug-7","8-7-2021","2021-08-07","aluminum",0.12,"august","West-Hydric"
"1585",3345,194,"East","Mesic","1","Aug-10","8-10-2021","2021-08-10","aluminum",0.4,"august","East-Mesic"
"1586",3353,195,"East","Hydric","1","Aug-10","8-10-2021","2021-08-10","aluminum",0.36,"august","East-Hydric"
"1587",3361,196,"East","Hydric","2","Aug-10","8-10-2021","2021-08-10","aluminum",0.58,"august","East-Hydric"
"1588",3369,197,"East","Hydric","3","Aug-10","8-10-2021","2021-08-10","aluminum",0.68,"august","East-Hydric"
"1589",3449,207,"West","Dry","1","Aug-10","8-10-2021","2021-08-10","aluminum",0.1,"august","West-Dry"
"1590",3457,208,"West","Dry","2","Aug-10","8-10-2021","2021-08-10","aluminum",0.13,"august","West-Dry"
"1591",3465,209,"West","Mesic","1","Aug-10","8-10-2021","2021-08-10","aluminum",0.16,"august","West-Mesic"
"1592",3473,210,"West","Mesic","2","Aug-10","8-10-2021","2021-08-10","aluminum",0.26,"august","West-Mesic"
"1593",3481,211,"West","Mesic","3","Aug-10","8-10-2021","2021-08-10","aluminum",0.09,"august","West-Mesic"
"1594",3489,212,"West","Hydric","1","Aug-10","8-10-2021","2021-08-10","aluminum",0.06,"august","West-Hydric"
"1595",3497,213,"West","Hydric","2","Aug-10","8-10-2021","2021-08-10","aluminum",0.05,"august","West-Hydric"
"1596",3505,214,"West","Hydric","3","Aug-10","8-10-2021","2021-08-10","aluminum",0.2,"august","West-Hydric"
